Datetime,Acreage,TotalFloor,TotalBedroom,TotalBathroom,HouseUtilities,HouseMinusPoint,RoomMultipurpose,OuterUtilities,HouseType,City,District,Price,million/m2,Longitude,Latitude
2023,40.0,2,3.0,3.0,3,0,0,4,Bán Nhà riêng,TP Hồ Chí Minh,Quận 3,6.75,168.75,106.6870307478091,10.778752650000001
2023,48.0,4,4.0,3.0,7,0,3,6,Bán Nhà riêng,Hải Phòng,Hồng Bàng,3.3,68.75,106.64442867897043,20.8763328
2023,38.0,2,2.0,2.0,1,0,0,3,Bán Nhà riêng,TP Hồ Chí Minh,Tân Phú,3.1,81.57894736842105,106.7261695,10.727068
2023,225.0,1,2.0,2.0,3,0,1,2,Bán Nhà mặt phố,Bà Rịa Vũng Tàu,Đất Đỏ,2.94,13.066666666666666,107.30779138044201,10.4781804
2023,270.0,6,50.0,40.0,1,0,2,8,Bán Nhà riêng,TP Hồ Chí Minh,Tân Bình,40.0,148.14814814814815,106.66523106900442,10.797672200000001
2023,37.0,1,3.0,4.0,8,0,4,4,Bán Nhà riêng,Hà Nội,Thanh Xuân,4.1,110.8108108108108,105.8143014,20.9936873
2023,24.0,6,2.0,2.0,1,0,1,5,Bán Nhà riêng,TP Hồ Chí Minh,Tân Phú,2.15,89.58333333333333,106.7261695,10.727068
2023,32.0,2,3.0,2.0,2,0,1,1,Bán Nhà riêng,TP Hồ Chí Minh,Tân Phú,3.1,96.875,106.7261695,10.727068
2023,37.0,9,4.0,3.0,6,0,1,3,Bán Nhà riêng,TP Hồ Chí Minh,Gò Vấp,6.58,177.83783783783784,106.6403038,10.8440568
2023,37.0,9,4.0,3.0,6,0,1,3,Bán Nhà riêng,TP Hồ Chí Minh,Gò Vấp,6.58,177.83783783783784,106.6403038,10.8440568
2023,100.0,1,4.0,3.0,3,0,0,14,Bán Nhà mặt phố,Hà Nội,Cầu Giấy,69.0,690.0,105.80343767219591,21.02916475
2023,114.0,6,5.0,5.0,4,0,2,14,Bán Nhà mặt phố,TP Hồ Chí Minh,Thủ Đức,6.5,57.01754385964912,106.7617899,10.8298295
2023,32.0,1,3.0,4.0,3,0,0,2,Bán Nhà riêng,Hà Nội,Cầu Giấy,4.25,132.8125,105.80343767219591,21.02916475
2023,33.0,3,4.0,2.0,1,0,1,0,Bán Nhà riêng,TP Hồ Chí Minh,Gò Vấp,4.19,126.96969696969695,106.6403038,10.8440568
2023,120.0,8,4.0,4.0,3,0,1,3,Bán Nhà mặt phố,Hà Nội,Hà Đông,5.85,48.75,105.7749566,20.9702189
2023,45.0,1,9.0,9.0,1,1,1,2,Bán Nhà riêng,Hà Nội,Hà Đông,6.8,151.11111111111111,105.7749566,20.9702189
2023,52.0,3,3.0,3.0,4,0,0,4,Bán Nhà riêng,TP Hồ Chí Minh,Quận 5,6.0,115.3846153846154,106.61881365691625,10.83488435
2023,57.0,1,2.0,1.0,1,0,0,6,Bán Nhà mặt phố,TP Hồ Chí Minh,Bình Tân,3.9,68.42105263157895,106.65227606400094,10.8030656
2023,57.0,1,2.0,1.0,1,0,0,6,Bán Nhà mặt phố,TP Hồ Chí Minh,Bình Tân,3.9,68.42105263157895,106.65227606400094,10.8030656
2023,12.77961163324458,2,2.0,2.0,0,0,0,4,Bán Nhà riêng,TP Hồ Chí Minh,Tân Phú,1.4,109.54949494381135,106.7261695,10.727068
2023,12.77961163324458,2,2.0,2.0,0,0,0,4,Bán Nhà riêng,TP Hồ Chí Minh,Tân Phú,1.4,109.54949494381135,106.7261695,10.727068
2023,41.0,1,2.0,2.0,1,0,1,0,Bán Nhà riêng,Cần Thơ,Ninh Kiều,2.55,62.19512195121951,105.7897525,10.0365391
2023,40.0,1,3.0,2.0,0,0,0,7,Bán Nhà riêng,Hà Nội,Hà Đông,5.0,125.0,105.7749566,20.9702189
2023,41.0,1,4.0,3.0,1,1,1,3,Bán Nhà riêng,Hà Nội,Hà Đông,6.0,146.34146341463415,105.7749566,20.9702189
2023,45.0,1,2.0,3.0,1,1,1,2,Bán Nhà riêng,Hà Nội,Hà Đông,6.8,151.11111111111111,105.7749566,20.9702189
2023,30.0,8,4.0,3.0,3,0,1,3,Bán Nhà riêng,Hà Nội,Hà Đông,5.85,195.0,105.7749566,20.9702189
2023,34.0,1,4.0,4.0,1,0,0,7,Bán Nhà riêng,Hà Nội,Hà Đông,2.83,83.23529411764706,105.7749566,20.9702189
2023,39.0,1,4.0,4.0,2,1,1,5,Bán Nhà riêng,Hà Nội,Đống Đa,4.1,105.12820512820512,105.77366865,21.075303599999998
2023,41.0,4,4.0,3.0,3,0,0,4,Bán Nhà riêng,TP Hồ Chí Minh,Bình Tân,3.1,75.60975609756098,106.65227606400094,10.8030656
2023,60.0,5,4.0,6.0,9,0,2,4,Bán Nhà riêng,TP Hồ Chí Minh,Gò Vấp,9.4,156.66666666666666,106.6403038,10.8440568
2023,100.0,1,2.0,2.0,0,0,0,4,Bán Nhà mặt phố,TP Hồ Chí Minh,Gò Vấp,16.0,160.0,106.6403038,10.8440568
2023,45.0,1,6.0,6.0,3,0,2,1,Bán Nhà riêng,Hà Nội,Thanh Xuân,7.3,162.22222222222223,105.8143014,20.9936873
2023,63.0,2,3.0,2.0,1,0,0,1,Bán Nhà,Đồng Nai,Biên Hòa,2.0,31.746031746031747,106.8226134,10.9509538
2023,120.0,8,6.0,5.0,4,0,3,4,Bán Nhà riêng,TP Hồ Chí Minh,Bình Thạnh,10.6,88.33333333333333,106.5878711,10.8041602
2023,30.0,6,3.0,3.0,5,0,2,5,Bán Nhà riêng,Hà Nội,Thanh Xuân,5.25,175.0,105.8143014,20.9936873
2023,80.0,3,3.0,3.0,5,0,0,7,Bán Nhà riêng,TP Hồ Chí Minh,Quận 6,5.3,66.25,106.63910717557408,10.745868250000001
2023,49.01893890751671,1,4.0,3.0,4,0,3,6,Bán Nhà riêng,Hà Nội,Thanh Xuân,5.37,109.54949494381135,105.8143014,20.9936873
2023,100.0,1,4.0,4.0,3,0,0,4,Bán Nhà mặt phố,TP Hồ Chí Minh,Hóc Môn,4.5,45.0,106.57635314823773,10.878345
2023,47.0,1,4.0,5.0,4,0,2,8,Bán Nhà riêng,Hà Nội,Thanh Xuân,6.37,135.53191489361703,105.8143014,20.9936873
2023,40.0,4,2.0,2.0,2,0,1,3,Bán Nhà riêng,TP Hồ Chí Minh,Tân Phú,4.5,112.5,106.7261695,10.727068
2023,132.0,1,3.0,2.0,1,0,0,4,Bán Nhà mặt phố,TP Hồ Chí Minh,Hóc Môn,6.2,46.96969696969697,106.57635314823773,10.878345
2023,124.0,1,1.0,1.0,2,0,0,7,Bán Nhà riêng,TP Hồ Chí Minh,Bình Tân,7.2,58.064516129032256,106.65227606400094,10.8030656
2023,161.2,1,3.0,3.0,0,0,0,4,Bán Nhà riêng,Đà Nẵng,Liên Chiểu,2.7,16.74937965260546,108.11323928681657,16.12039865
2023,52.0,5,3.0,3.0,1,0,1,2,Bán Nhà riêng,TP Hồ Chí Minh,Gò Vấp,6.0,115.3846153846154,106.6403038,10.8440568
2023,40.0,1,2.0,3.0,7,0,0,5,Bán Nhà riêng,TP Hồ Chí Minh,Thủ Đức,3.15,78.75,106.7617899,10.8298295
2023,45.0,1,2.0,1.0,2,0,0,4,Bán Nhà mặt phố,TP Hồ Chí Minh,Thủ Đức,2.85,63.333333333333336,106.7617899,10.8298295
2023,27.84129677242569,3,3.0,4.0,3,0,2,2,Bán Nhà riêng,TP Hồ Chí Minh,Tân Phú,3.05,109.54949494381135,106.7261695,10.727068
2023,90.0,10,5.0,4.0,5,0,3,10,Bán Nhà riêng,Hà Nội,Hai Bà Trưng,14.0,155.55555555555554,105.8552245,21.012198
2023,54.67848120223931,12,9.0,9.0,2,0,1,3,Bán Nhà riêng,TP Hồ Chí Minh,Tân Bình,5.99,109.54949494381135,106.66523106900442,10.797672200000001
2023,84.0,2,2.0,2.0,2,0,0,3,Bán Nhà riêng,TP Hồ Chí Minh,Bình Thạnh,9.6,114.28571428571428,106.5878711,10.8041602
2023,120.0,5,12.0,13.0,0,0,0,2,Bán Nhà riêng,TP Hồ Chí Minh,Bình Thạnh,11.7,97.5,106.5878711,10.8041602
2023,128.0,1,4.0,2.0,1,0,1,1,Bán Nhà riêng,Đồng Nai,Vĩnh Cửu,1.15,8.984375,107.05314571946911,11.242703899999999
2023,100.0,4,4.0,4.0,2,1,1,9,Bán Nhà riêng,TP Hồ Chí Minh,Bình Tân,7.6,76.0,106.65227606400094,10.8030656
2023,74.8,3,4.0,5.0,0,0,0,5,Bán Nhà,TP Hồ Chí Minh,Thủ Đức,5.5,73.52941176470588,106.7617899,10.8298295
2023,46.0,5,4.0,4.0,4,1,1,4,Bán Nhà riêng,Hà Nội,Long Biên,6.5,141.30434782608697,105.8921527,21.0257066
2023,48.0,3,3.0,3.0,3,0,1,4,Bán Nhà riêng,TP Hồ Chí Minh,Tân Phú,5.4,112.5,106.7261695,10.727068
2023,80.0,8,3.0,3.0,4,0,0,11,Bán Nhà mặt phố,Đà Nẵng,Sơn Trà,8.2,102.5,108.2647075,16.12049
2023,40.0,2,2.0,2.0,4,0,0,6,Bán Nhà riêng,TP Hồ Chí Minh,Tân Phú,4.3,107.5,106.7261695,10.727068
2023,140.0,3,5.0,6.0,1,0,0,1,Bán Nhà riêng,TP Hồ Chí Minh,Quận 9,12.0,85.71428571428571,106.7715507,10.8311346
2023,33.0,1,3.0,4.0,7,0,0,4,Bán Nhà riêng,Hà Nội,Cầu Giấy,4.3,130.3030303030303,105.80343767219591,21.02916475
2023,240.0,8,10.0,10.0,4,1,0,3,Bán Nhà mặt phố,TP Hồ Chí Minh,Quận 1,75.0,312.5,106.69957286491969,10.77526035
2023,33.0,4,2.0,1.0,2,0,0,5,Bán Nhà riêng,Hà Nội,Hoài Đức,2.4,72.72727272727273,105.71152173592778,21.01903045
2023,44.0,3,2.0,2.0,1,0,0,4,Bán Nhà riêng,TP Hồ Chí Minh,Bình Tân,3.8,86.36363636363636,106.65227606400094,10.8030656
2023,54.67848120223931,12,9.0,9.0,2,0,1,3,Bán Nhà riêng,TP Hồ Chí Minh,Tân Bình,5.99,109.54949494381135,106.66523106900442,10.797672200000001
2023,129.62177513719502,4,4.0,2.0,1,0,0,3,Bán Nhà mặt phố,Hà Nội,Hà Đông,14.2,109.54949494381135,105.7749566,20.9702189
2023,70.0,2,3.0,2.0,3,1,1,2,Bán Nhà riêng,TP Hồ Chí Minh,Gò Vấp,7.0,100.0,106.6403038,10.8440568
2023,435.0,1,3.0,2.0,0,0,0,2,Bán Nhà riêng,TP Hồ Chí Minh,Bình Thạnh,18.0,41.37931034482759,106.5878711,10.8041602
2023,47.0,1,4.0,5.0,6,0,2,9,Bán Nhà riêng,Hà Nội,Thanh Xuân,6.98,148.51063829787233,105.8143014,20.9936873
2023,47.0,1,4.0,5.0,6,0,2,9,Bán Nhà riêng,Hà Nội,Thanh Xuân,6.98,148.51063829787233,105.8143014,20.9936873
2023,50.0,2,2.0,2.0,2,0,3,4,Bán Nhà riêng,Đồng Nai,Biên Hòa,1.65,33.0,106.8226134,10.9509538
2023,75.0,1,3.0,3.0,6,0,0,7,Bán Nhà mặt phố,TP Hồ Chí Minh,Thủ Đức,4.3,57.333333333333336,106.7617899,10.8298295
2023,83.0,4,3.0,2.0,4,0,2,1,Bán Nhà riêng,Đồng Nai,Biên Hòa,3.7,44.57831325301205,106.8226134,10.9509538
2023,100.0,1,3.0,2.0,3,0,2,2,Bán Nhà riêng,Đồng Nai,Vĩnh Cửu,1.08,10.8,107.05314571946911,11.242703899999999
2023,203.0,1,3.0,3.0,1,0,0,5,Bán Nhà mặt phố,Đồng Nai,Biên Hòa,6.3,31.03448275862069,106.8226134,10.9509538
2023,32.0,2,2.0,2.0,6,0,0,3,Bán Nhà riêng,TP Hồ Chí Minh,Tân Phú,3.75,117.1875,106.7261695,10.727068
2023,55.0,7,5.0,5.0,2,0,0,1,Bán Nhà riêng,TP Hồ Chí Minh,Bình Thạnh,6.7,121.8181818181818,106.5878711,10.8041602
2023,75.0,3,2.0,2.0,3,0,1,2,Bán Nhà riêng,Đồng Nai,Biên Hòa,3.4,45.333333333333336,106.8226134,10.9509538
2023,27.84129677242569,3,3.0,4.0,3,0,2,2,Bán Nhà riêng,TP Hồ Chí Minh,Tân Phú,3.05,109.54949494381135,106.7261695,10.727068
2023,41.0,1,4.0,5.0,5,0,1,10,Bán Nhà riêng,Hà Nội,Thanh Xuân,6.38,155.609756097561,105.8143014,20.9936873
2023,128.0,1,3.0,2.0,1,1,1,0,Bán Nhà riêng,Đồng Nai,Vĩnh Cửu,1.12,8.75,107.05314571946911,11.242703899999999
2023,45.0,1,4.0,5.0,6,0,4,6,Bán Nhà riêng,Hà Nội,Thanh Xuân,6.78,150.66666666666666,105.8143014,20.9936873
2023,71.0,1,3.0,1.0,2,0,0,3,Bán Nhà mặt phố,TP Hồ Chí Minh,Bình Chánh,3.75,52.816901408450704,106.51488582967849,10.7500035
2023,180.0,7,9.0,9.0,1,0,0,3,Bán Nhà mặt phố,TP Hồ Chí Minh,Quận 1,90.0,500.0,106.69957286491969,10.77526035
2023,31.0,1,3.0,4.0,1,0,2,4,Bán Nhà riêng,Hà Nội,Cầu Giấy,4.25,137.09677419354838,105.80343767219591,21.02916475
2023,130.0,1,2.0,1.0,2,0,0,2,Bán Nhà mặt phố,TP Hồ Chí Minh,Thủ Đức,2.6,20.0,106.7617899,10.8298295
2023,45.0,4,4.0,5.0,1,0,2,3,Bán Nhà riêng,TP Hồ Chí Minh,Gò Vấp,6.65,147.77777777777777,106.6403038,10.8440568
2023,52.94410533772754,3,4.0,3.0,1,0,0,3,Bán Nhà riêng,TP Hồ Chí Minh,Tân Bình,5.8,109.54949494381135,106.66523106900442,10.797672200000001
2023,54.0,4,2.0,2.0,3,0,1,1,Bán Nhà riêng,TP Hồ Chí Minh,Quận 5,4.0,74.07407407407408,106.61881365691625,10.83488435
2023,30.0,2,2.0,2.0,3,0,1,4,Bán Nhà riêng,TP Hồ Chí Minh,Tân Phú,2.7,90.0,106.7261695,10.727068
2023,52.94410533772754,3,4.0,3.0,1,0,0,3,Bán Nhà riêng,TP Hồ Chí Minh,Tân Bình,5.8,109.54949494381135,106.66523106900442,10.797672200000001
2023,97.0,4,4.0,5.0,5,0,1,4,Bán Nhà riêng,TP Hồ Chí Minh,Thủ Đức,5.65,58.24742268041237,106.7617899,10.8298295
2023,90.0,1,4.0,2.0,4,0,1,2,Bán Nhà riêng,Đồng Nai,Vĩnh Cửu,1.85,20.55555555555556,107.05314571946911,11.242703899999999
2023,90.0,1,4.0,2.0,4,0,1,2,Bán Nhà riêng,Đồng Nai,Vĩnh Cửu,1.85,20.55555555555556,107.05314571946911,11.242703899999999
2023,100.0,6,5.0,4.0,2,1,1,4,Bán Nhà riêng,Hà Nội,Ba Đình,21.9,219.0,105.83587847363593,21.03713945
2023,38.0,1,3.0,4.0,5,0,4,5,Bán Nhà riêng,Hà Nội,Thanh Xuân,4.0,105.26315789473684,105.8143014,20.9936873
2023,56.0,1,2.0,3.0,2,0,2,7,Bán Nhà riêng,TP Hồ Chí Minh,Tân Phú,4.99,89.10714285714286,106.7261695,10.727068
2023,128.0,1,4.0,2.0,1,0,0,3,Bán Nhà mặt phố,TP Hồ Chí Minh,Thủ Đức,2.8,21.875,106.7617899,10.8298295
2023,90.0,6,4.0,3.0,5,0,0,9,Bán Nhà riêng,Đà Nẵng,Sơn Trà,7.85,87.22222222222223,108.2647075,16.12049
2023,75.0,4,3.0,3.0,1,1,0,0,Bán Nhà mặt phố,Bắc Ninh,Từ Sơn,5.6,74.66666666666667,105.9568611,21.113309
2023,203.0,1,3.0,4.0,0,0,0,3,Bán Nhà mặt phố,Đồng Nai,Biên Hòa,6.3,31.03448275862069,106.8226134,10.9509538
2023,75.0,1,2.0,2.0,3,0,1,1,Bán Nhà riêng,TP Hồ Chí Minh,Hóc Môn,0.56,7.466666666666667,106.57635314823773,10.878345
2023,56.0,1,7.0,5.0,9,0,3,3,Bán Nhà riêng,Hà Nội,Long Biên,5.9,105.35714285714286,105.8921527,21.0257066
2023,40.0,5,4.0,4.0,1,0,0,4,Bán Nhà riêng,Hà Nội,Đống Đa,9.6,240.0,105.77366865,21.075303599999998
2023,90.0,1,2.0,2.0,0,0,0,1,Bán Nhà riêng,Hà Nội,Tây Hồ,9.0,100.0,105.82394208853755,21.0684153
2023,40.0,2,2.0,2.0,2,0,0,4,Bán Nhà riêng,TP Hồ Chí Minh,Tân Phú,3.8,95.0,106.7261695,10.727068
2023,64.0,5,4.0,5.0,2,0,0,2,Bán Nhà riêng,TP Hồ Chí Minh,Quận 8,7.6,118.75,106.62949387003158,10.7220335
2023,35.0,3,3.0,3.0,1,0,1,3,Bán Nhà riêng,TP Hồ Chí Minh,Quận 10,5.6,160.0,106.66821544343898,10.7726536
2023,45.0,4,4.0,4.0,3,0,0,4,Bán Nhà riêng,Hà Nội,Thanh Xuân,6.3,140.0,105.8143014,20.9936873
2023,48.0,8,4.0,3.0,2,0,0,2,Bán Nhà riêng,Hà Nội,Hai Bà Trưng,4.4,91.66666666666669,105.8552245,21.012198
2023,33.0,8,6.0,3.0,0,0,1,4,Bán Nhà riêng,Hà Nội,Hà Đông,2.75,83.33333333333333,105.7749566,20.9702189
2023,95.0,1,2.0,1.0,6,0,1,4,Bán Nhà mặt phố,Hà Nội,Long Biên,23.0,242.10526315789477,105.8921527,21.0257066
2023,50.0,4,3.0,3.0,2,0,2,4,Bán Nhà riêng,TP Hồ Chí Minh,Gò Vấp,6.98,139.6,106.6403038,10.8440568
2023,23.73356446173993,1,1.0,1.0,0,0,0,6,Bán Nhà riêng,TP Hồ Chí Minh,Tân Bình,2.6,109.54949494381135,106.66523106900442,10.797672200000001
2023,26.0,4,2.0,2.0,4,0,0,3,Bán Nhà riêng,TP Hồ Chí Minh,Tân Phú,2.9,111.53846153846152,106.7261695,10.727068
2023,100.0,3,4.0,4.0,10,0,2,10,Bán Nhà,Đà Nẵng,Cẩm Lệ,3.7,37.0,108.2033510000829,16.016872499999998
2023,80.0,1,1.0,1.0,4,1,0,3,Bán Nhà mặt phố,Hải Phòng,Lê Chân,10.5,131.25,106.68148578171201,20.83556265
2023,23.73356446173993,1,1.0,1.0,0,0,0,6,Bán Nhà riêng,TP Hồ Chí Minh,Tân Bình,2.6,109.54949494381135,106.66523106900442,10.797672200000001
2023,72.5,3,3.0,3.0,3,0,1,2,Bán Nhà riêng,TP Hồ Chí Minh,Quận 9,4.85,66.89655172413794,106.7715507,10.8311346
2023,64.0,3,4.0,3.0,1,0,0,5,Bán Nhà riêng,TP Hồ Chí Minh,Gò Vấp,5.7,89.0625,106.6403038,10.8440568
2023,85.0,1,2.0,1.0,1,0,0,11,Bán Nhà mặt phố,Đà Nẵng,Sơn Trà,6.4,75.29411764705883,108.2647075,16.12049
2023,61.0,7,2.0,3.0,4,0,1,10,Bán Nhà mặt phố,Bình Dương,Tân Uyên,2.53,41.47540983606557,106.795688,11.0600684
2023,61.0,4,2.0,3.0,0,0,0,5,Bán Nhà mặt phố,Bình Dương,Tân Uyên,2.53,41.47540983606557,106.795688,11.0600684
2023,48.0,1,3.0,3.0,10,2,0,1,Bán Nhà riêng,Hà Nội,Cầu Giấy,8.5,177.08333333333334,105.80343767219591,21.02916475
2023,50.0,1,4.0,2.0,7,0,1,11,Bán Nhà mặt phố,Hà Nội,Đống Đa,10.9,218.0,105.77366865,21.075303599999998
2023,57.50825234960061,1,2.0,1.0,0,0,0,5,Bán Nhà mặt phố,Đồng Nai,Biên Hòa,6.3,109.54949494381135,106.8226134,10.9509538
2023,203.0,1,3.0,4.0,0,0,0,3,Bán Nhà mặt phố,Đồng Nai,Biên Hòa,6.3,31.03448275862069,106.8226134,10.9509538
2023,34.0,1,3.0,4.0,5,0,2,10,Bán Nhà riêng,Hà Nội,Thanh Xuân,4.0,117.6470588235294,105.8143014,20.9936873
2023,76.0,3,2.0,2.0,3,0,0,2,Bán Nhà mặt phố,TP Hồ Chí Minh,Gò Vấp,10.7,140.78947368421052,106.6403038,10.8440568
2023,40.0,2,2.0,2.0,2,0,0,2,Bán Nhà riêng,TP Hồ Chí Minh,Tân Bình,3.5,87.5,106.66523106900442,10.797672200000001
2023,99.0,2,2.0,2.0,0,0,0,3,Bán Nhà mặt phố,TP Hồ Chí Minh,Tân Bình,10.5,106.06060606060606,106.66523106900442,10.797672200000001
2023,69.0,6,5.0,3.0,2,0,2,2,Bán Nhà riêng,Đồng Nai,Biên Hòa,5.0,72.46376811594203,106.8226134,10.9509538
2023,78.0,8,4.0,4.0,3,0,4,5,Bán Nhà riêng,Hải Phòng,Hồng Bàng,13.5,173.07692307692307,106.64442867897043,20.8763328
2023,32.0,2,2.0,1.0,4,0,0,4,Bán Nhà mặt phố,TP Hồ Chí Minh,Bình Chánh,3.15,98.4375,106.51488582967849,10.7500035
2023,44.0,1,3.0,4.0,2,0,0,6,Bán Nhà riêng,Hà Nội,Long Biên,3.45,78.4090909090909,105.8921527,21.0257066
2023,62.0,2,3.0,3.0,2,0,1,6,Bán Nhà riêng,TP Hồ Chí Minh,Tân Phú,5.8,93.5483870967742,106.7261695,10.727068
2023,93.5,14,2.0,5.0,8,1,5,9,Bán Nhà riêng,Hà Nội,Hai Bà Trưng,14.0,149.7326203208556,105.8552245,21.012198
2023,45.0,1,2.0,3.0,1,2,1,6,Bán Nhà riêng,Đồng Nai,Biên Hòa,1.8,40.0,106.8226134,10.9509538
2023,63.0,1,3.0,2.0,1,0,1,3,Bán Nhà riêng,Đồng Nai,Biên Hòa,1.9,30.15873015873016,106.8226134,10.9509538
2023,40.0,2,2.0,2.0,1,0,0,2,Bán Nhà riêng,TP Hồ Chí Minh,Gò Vấp,2.8,70.0,106.6403038,10.8440568
2023,109.0,3,4.0,2.0,5,0,2,2,Bán Nhà,TP Hồ Chí Minh,Thủ Đức,6.6,60.55045871559633,106.7617899,10.8298295
2023,126.0,4,4.0,2.0,0,0,2,1,Bán Nhà riêng,Đồng Nai,Biên Hòa,1.12,8.88888888888889,106.8226134,10.9509538
2023,43.0,1,3.0,4.0,2,0,2,9,Bán Nhà riêng,Hà Nội,Thanh Xuân,5.27,122.55813953488372,105.8143014,20.9936873
2023,48.0,4,4.0,3.0,5,0,3,3,Bán Nhà riêng,Hải Phòng,Hồng Bàng,3.5,72.91666666666667,106.64442867897043,20.8763328
2023,42.0,4,4.0,3.0,6,1,3,2,Bán Nhà riêng,Hải Phòng,Lê Chân,4.1,97.61904761904762,106.68148578171201,20.83556265
2023,52.94410533772754,3,4.0,3.0,1,0,0,2,Bán Nhà mặt phố,TP Hồ Chí Minh,Thủ Đức,5.8,109.54949494381135,106.7617899,10.8298295
2023,43.0,8,3.0,3.0,7,1,2,5,Bán Nhà riêng,Hải Phòng,Lê Chân,2.55,59.30232558139535,106.68148578171201,20.83556265
2023,100.0,2,4.0,4.0,4,0,2,6,Bán Nhà riêng,Long An,Đức Hòa,0.75,7.5,106.43380220306233,10.882814799999998
2023,40.0,6,4.0,3.0,0,0,0,1,Bán Nhà riêng,TP Hồ Chí Minh,Tân Bình,4.9,122.5,106.66523106900442,10.797672200000001
2023,150.0,1,1.0,1.0,2,0,0,1,Bán Nhà mặt phố,Bến Tre,Châu Thành,4.2,28.0,106.30288211003801,10.28990475
2023,30.0,5,3.0,4.0,1,0,0,1,Bán Nhà riêng,Hà Nội,Cầu Giấy,3.15,105.0,105.80343767219591,21.02916475
2023,60.0,6,5.0,3.0,3,0,2,2,Bán Nhà mặt phố,TP Hồ Chí Minh,Thủ Đức,5.35,89.16666666666667,106.7617899,10.8298295
2023,39.0,5,3.0,4.0,0,0,1,3,Bán Nhà riêng,TP Hồ Chí Minh,Tân Bình,5.5,141.02564102564102,106.66523106900442,10.797672200000001
2023,45.0,2,3.0,2.0,0,0,0,3,Bán Nhà riêng,TP Hồ Chí Minh,Bình Thạnh,7.2,160.0,106.5878711,10.8041602
2023,45.0,7,3.0,3.0,3,0,0,4,Bán Nhà riêng,TP Hồ Chí Minh,Bình Thạnh,6.1,135.55555555555554,106.5878711,10.8041602
2023,78.0,12,4.0,4.0,5,0,3,1,Bán Nhà riêng,Hải Phòng,Hồng Bàng,13.5,173.07692307692307,106.64442867897043,20.8763328
2023,43.0,1,2.0,1.0,2,0,0,8,Bán Nhà riêng,Hà Nội,Hà Đông,2.0,46.51162790697674,105.7749566,20.9702189
2023,71.0,2,2.0,2.0,8,0,5,8,Bán Nhà riêng,TP Hồ Chí Minh,Quận 7,4.85,68.30985915492958,106.72971280655217,10.737754800000001
2023,62.0,15,2.0,3.0,0,0,0,3,Bán Nhà riêng,TP Hồ Chí Minh,Gò Vấp,6.98,112.58064516129032,106.6403038,10.8440568
2023,40.0,5,4.0,4.0,4,0,1,1,Bán Nhà riêng,Hà Nội,Đống Đa,9.7,242.5,105.77366865,21.075303599999998
2023,40.0,6,4.0,4.0,8,0,0,6,Bán Nhà mặt phố,TP Hồ Chí Minh,Quận 7,10.8,270.0,106.72971280655217,10.737754800000001
2023,50.205617130603706,5,4.0,4.0,4,0,1,3,Bán Nhà riêng,TP Hồ Chí Minh,Tân Bình,5.5,109.54949494381135,106.66523106900442,10.797672200000001
2023,40.0,1,4.0,4.0,7,0,3,7,Bán Nhà riêng,Hà Nội,Thanh Xuân,6.34,158.5,105.8143014,20.9936873
2023,50.205617130603706,5,4.0,4.0,4,0,1,3,Bán Nhà riêng,TP Hồ Chí Minh,Tân Bình,5.5,109.54949494381135,106.66523106900442,10.797672200000001
2023,54.0,8,5.0,5.0,2,0,3,3,Bán Nhà riêng,Hà Nội,Thanh Xuân,4.45,82.4074074074074,105.8143014,20.9936873
2023,219.07905656990707,9,4.0,4.0,5,0,1,2,Bán Nhà riêng,TP Hồ Chí Minh,Tân Bình,24.0,109.54949494381135,106.66523106900442,10.797672200000001
2023,70.0,1,2.0,1.0,8,0,1,12,Bán Nhà mặt phố,Đà Nẵng,Liên Chiểu,1.55,22.142857142857142,108.11323928681657,16.12039865
2023,81.24181681134054,3,5.0,3.0,1,0,0,4,Bán Nhà riêng,TP Hồ Chí Minh,Tân Bình,8.9,109.54949494381135,106.66523106900442,10.797672200000001
2023,46.0,4,3.0,3.0,1,0,0,3,Bán Nhà riêng,TP Hồ Chí Minh,Tân Bình,6.2,134.7826086956522,106.66523106900442,10.797672200000001
2023,47.0,1,4.0,4.0,3,0,3,11,Bán Nhà riêng,Hà Nội,Thanh Xuân,6.05,128.72340425531914,105.8143014,20.9936873
2023,81.24181681134054,3,5.0,3.0,1,0,0,4,Bán Nhà riêng,TP Hồ Chí Minh,Tân Bình,8.9,109.54949494381135,106.66523106900442,10.797672200000001
2023,995.0,1,2.0,2.0,1,0,1,7,Bán Nhà mặt phố,Bình Dương,Thuận An,18.0,18.09045226130653,106.6990779,10.9035106
2023,56.0,4,3.0,2.0,4,0,1,1,Bán Nhà riêng,TP Hồ Chí Minh,Gò Vấp,4.8,85.71428571428571,106.6403038,10.8440568
2023,37.0,4,3.0,2.0,2,0,0,2,Bán Nhà riêng,TP Hồ Chí Minh,Gò Vấp,3.4,91.89189189189187,106.6403038,10.8440568
2023,40.0,4,2.0,2.0,5,0,3,4,Bán Nhà riêng,Hà Nội,Thanh Xuân,3.75,93.75,105.8143014,20.9936873
2023,64.0,4,3.0,2.0,6,0,0,3,Bán Nhà mặt phố,Long An,Tân An,1.7,26.5625,106.4099039,10.5364717
2023,150.0,4,6.0,4.0,2,0,0,5,Bán Nhà mặt phố,TP Hồ Chí Minh,Quận 9,10.5,70.0,106.7715507,10.8311346
